1,6,995.6439999999999,975.8660000000001
1,7,987.7239999999999,968.555
1,10,991.742,973.061
2,10,991.7439999999999,973.145
2,7,987.93,967.742
2,6,995.677,975.938
3,14,993.824,965.337
3,10,991.7460000000001,973.2230000000001
3,7,988.132,966.925
3,6,995.706,976.0010000000001
4,14,993.8430000000001,965.689
4,10,991.748,973.296
4,6,995.732,976.057
4,7,988.329,966.107
5,14,993.863,966.0360000000001
5,10,991.75,973.363
5,6,995.755,976.105
5,7,988.52,965.2869999999999
6,14,993.883,966.375
6,10,991.752,973.424
6,6,995.7739999999999,976.145
7,14,993.903,966.707
7,10,991.7539999999999,973.48
7,6,995.79,976.178
8,14,993.923,967.029
8,10,991.7560000000001,973.53
8,6,995.803,976.204
9,14,993.944,967.3380000000001
9,6,995.812,976.2230000000001
9,10,991.757,973.575
10,14,993.9639999999999,967.635
10,10,991.7589999999999,973.6160000000001
10,6,995.822,976.243
11,10,991.76,973.6519999999999
11,6,995.822,976.243
11,14,993.9839999999999,967.9169999999999
12,14,994.003,968.184
12,10,991.7610000000001,973.683
12,6,995.822,976.243
13,10,991.763,973.712
13,14,994.0219999999999,968.433
13,6,995.822,976.243
14,14,994.039,968.665
14,6,995.822,976.243
14,10,991.7639999999999,973.737
15,14,994.056,968.88
15,6,995.822,976.243
15,10,991.765,973.76
16,14,994.071,969.076
16,10,991.7660000000001,973.7819999999999
16,6,995.822,976.243
17,14,994.085,969.2539999999999
17,10,991.7669999999999,973.802
17,6,995.822,976.243
18,6,995.822,976.243
18,14,994.0980000000001,969.415
18,10,991.768,973.822
19,14,994.11,969.558
19,10,991.7689999999999,973.842
19,6,995.822,976.243
20,10,991.77,973.8589999999999
20,14,994.12,969.685
20,6,995.822,976.243
21,14,994.1289999999999,969.797
21,10,991.7710000000001,973.883
21,6,995.822,976.243
22,6,995.822,976.243
22,14,994.137,969.895
22,10,991.7710000000001,973.883
23,6,995.822,976.243
23,10,991.7710000000001,973.883
23,14,994.1439999999999,969.98
24,6,995.822,976.243
24,10,991.7710000000001,973.883
24,14,994.15,970.053
25,6,995.822,976.243
25,10,991.7710000000001,973.883
25,14,994.155,970.1160000000001
26,10,991.7710000000001,973.883
26,14,994.159,970.169
26,6,995.822,976.243
27,10,991.7710000000001,973.883
27,6,995.822,976.243
27,14,994.163,970.215
28,14,994.166,970.2539999999999
28,6,995.822,976.243
28,16,991.82,965.087
28,10,991.7710000000001,973.883
29,10,991.7710000000001,973.883
29,16,991.784,965.325
29,6,995.822,976.243
29,14,994.169,970.288
30,10,991.7710000000001,973.883
30,16,991.7510000000001,965.549
30,6,995.822,976.243
30,14,994.172,970.317
31,6,995.822,976.243
31,10,991.7710000000001,973.883
31,14,994.174,970.3430000000001
31,16,991.72,965.76
32,16,991.693,965.954
32,14,994.176,970.3660000000001
32,10,991.7710000000001,973.883
32,6,995.822,976.243
33,10,991.7719999999999,973.908
33,6,995.822,976.243
33,16,991.668,966.132
33,14,994.178,970.387
34,16,991.6469999999999,966.2919999999999
34,14,994.179,970.4060000000001
34,6,995.822,976.243
34,10,991.773,973.922
35,6,995.822,976.243
35,10,991.773,973.94
35,16,991.628,966.436
35,14,994.181,970.425
36,6,995.822,976.243
36,16,991.612,966.564
36,14,994.183,970.443
36,10,991.7739999999999,973.9580000000001
37,6,995.822,976.243
37,16,991.5989999999999,966.676
37,14,994.184,970.461
37,10,991.7760000000001,973.977
38,14,994.186,970.4789999999999
38,16,991.5880000000001,966.7719999999999
38,10,991.7769999999999,973.995
38,6,995.822,976.243
39,10,991.778,974.012
39,6,995.822,976.243
39,14,994.188,970.497
39,16,991.579,966.855
40,10,991.779,974.029
40,14,994.189,970.5160000000001
40,16,991.572,966.925
40,6,995.8330000000001,976.263
