1,21,984.748,989.507
2,21,985.2180000000001,989.367
3,21,985.672,989.2289999999999
4,21,986.1110000000001,989.0939999999999
5,21,986.535,988.9630000000001
6,21,986.945,988.834
7,21,987.34,988.709
8,21,987.721,988.587
9,21,988.0889999999999,988.4689999999999
10,21,988.444,988.355
11,23,975.581,992.385
11,21,988.7869999999999,988.243
12,23,976.184,992.247
12,21,989.117,988.1360000000001
13,23,976.7669999999999,992.112
13,21,989.436,988.0310000000001
14,21,989.745,987.93
14,23,977.329,991.9789999999999
15,23,977.87,991.85
15,21,990.044,987.832
16,23,978.388,991.7239999999999
16,21,990.334,987.7360000000001
17,21,990.615,987.6419999999999
17,23,978.885,991.6010000000001
18,21,990.89,987.551
18,23,979.3610000000001,991.482
19,23,979.814,991.3660000000001
19,21,991.158,987.462
20,23,980.247,991.253
20,21,991.42,987.373
21,23,980.659,991.1439999999999
21,21,991.677,987.2860000000001
22,21,991.931,987.2
22,23,981.052,991.0369999999999
23,23,981.425,990.934
24,23,981.7810000000001,990.834
25,23,982.1189999999999,990.737
26,23,982.441,990.643
27,23,982.7489999999999,990.551
28,23,983.043,990.461
29,23,983.324,990.3739999999999
30,23,983.5930000000001,990.288
31,23,983.852,990.204
32,23,984.1010000000001,990.122
33,23,984.342,990.041
34,23,984.576,989.961
35,23,984.803,989.8810000000001
36,23,985.0260000000001,989.802
37,23,985.2460000000001,989.7230000000001
38,23,985.4630000000001,989.6439999999999
39,23,985.68,989.564
40,23,985.898,989.482
