1,9,1027.07,987.9789999999999
2,20,1034.354,979.205
2,9,1027.07,987.9789999999999
3,20,1034.357,979.909
3,9,1027.07,987.9789999999999
4,20,1034.362,980.5889999999999
4,9,1027.07,987.9789999999999
5,20,1034.369,981.245
5,9,1027.07,987.9789999999999
6,9,1027.07,987.9789999999999
6,20,1034.377,981.8760000000001
7,9,1027.07,987.9789999999999
7,20,1034.387,982.482
8,9,1027.07,987.9789999999999
8,20,1034.3980000000001,983.063
9,20,1034.412,983.617
9,9,1027.07,987.9789999999999
10,9,1027.07,987.9789999999999
10,20,1034.427,984.145
11,20,1034.444,984.6460000000001
11,9,1027.07,987.9789999999999
12,20,1034.461,985.1189999999999
12,9,1027.07,987.9789999999999
13,20,1034.48,985.565
13,9,1027.07,987.9789999999999
14,20,1034.5,985.9830000000001
14,9,1027.07,987.9789999999999
15,9,1027.07,987.9789999999999
15,20,1034.52,986.372
16,9,1027.07,987.9789999999999
16,20,1034.54,986.7339999999999
17,9,1027.07,987.9789999999999
17,20,1034.56,987.068
18,9,1027.07,987.9789999999999
18,20,1034.579,987.375
19,20,1034.597,987.655
19,9,1027.07,987.9789999999999
20,20,1034.615,987.909
20,19,1028.094,979.068
20,9,1027.07,987.9789999999999
21,9,1027.07,987.9789999999999
21,19,1028.079,979.237
21,20,1034.631,988.1389999999999
22,20,1034.646,988.3439999999999
22,19,1028.0639999999999,979.4
22,9,1027.07,987.9789999999999
23,9,1027.07,987.9789999999999
23,19,1028.05,979.556
23,20,1034.66,988.5260000000001
24,19,1028.036,979.706
24,9,1027.07,987.9789999999999
24,20,1034.673,988.686
25,19,1028.022,979.8510000000001
25,20,1034.684,988.826
25,9,1027.07,987.9789999999999
26,9,1027.07,987.9789999999999
26,20,1034.693,988.947
26,19,1028.009,979.9889999999999
27,19,1027.995,980.1210000000001
27,20,1034.701,989.05
27,9,1027.07,987.9789999999999
28,9,1027.07,987.9789999999999
28,20,1034.708,989.1360000000001
28,19,1027.983,980.248
29,19,1027.97,980.3689999999999
29,20,1034.714,989.2080000000001
29,9,1027.07,987.9789999999999
30,19,1027.958,980.485
30,20,1034.719,989.2660000000001
30,9,1027.07,987.9789999999999
31,9,1027.07,987.9789999999999
31,19,1027.947,980.596
31,20,1034.722,989.312
32,19,1027.9360000000001,980.701
32,20,1034.725,989.3480000000001
32,9,1027.07,987.9789999999999
33,19,1027.925,980.801
33,20,1034.7269999999999,989.3739999999999
33,9,1027.065,988.007
34,9,1027.063,988.0260000000001
34,20,1034.729,989.3989999999999
34,19,1027.914,980.8969999999999
35,20,1034.729,989.3989999999999
35,19,1027.904,980.987
35,9,1027.059,988.051
36,9,1027.055,988.081
36,19,1027.895,981.072
36,20,1034.729,989.3989999999999
37,19,1027.886,981.153
37,20,1034.729,989.3989999999999
37,9,1027.049,988.118
38,19,1027.877,981.2280000000001
38,20,1034.729,989.3989999999999
38,9,1027.0430000000001,988.1619999999999
39,9,1027.035,988.2139999999999
39,19,1027.869,981.299
39,20,1034.729,989.3989999999999
40,9,1027.025,988.2760000000001
40,20,1034.729,989.3989999999999
40,19,1027.861,981.3660000000001
